aid,sid
1347374,376241803
1347374,376241846
1347374,376241855
1347374,376241880
1347374,376241552
1347374,376241554
1347374,376241559
1347374,376241584
1347374,376241611
1347374,376241629
1347374,376241634
1347374,376241652
1347374,376241668
1347374,376241704
1347374,376241727
1347374,376241736
1347374,376241754
1347374,376241770
1347374,376241843
1347374,376241868
1347374,376241879
1347374,376241558
1347374,376241573
1347374,376241575
1347374,376241588
1347374,376241591
1347374,376241623
1347374,376241625
1347374,376241639
1347374,376241640
1347374,376241641
1347374,376241655
1347374,376241658
1347374,376241672
1347374,376241692
1347374,376241706
1347374,376241707
1347374,376241725
1347374,376241755
1347374,376241757
1347374,376241759
1347374,376241773
1347374,376241774
1347374,376241790
1347374,376241805
1347374,376241806
1347374,376241807
1347374,376241841
1347374,376241568
1347374,376241577
1347374,376241593
1347374,376241595
1347374,376241659
1347374,376241670
1347374,376241679
1347374,376241686
1347374,376241729
1347374,376241738
1347374,376241743
1347374,376241779
1347374,376241788
1347374,376241813
1347374,376241820
1347374,376241829
1347374,376241845
1347374,376241854
1347374,376241863
1347374,376241613
1347374,376241614
1347374,376241615
1347374,376241616
1347374,376241647
1347374,376241649
1347374,376241650
1347374,376241665
1347374,376241683
1347374,376241765
1347374,376241783
1347374,376241784
1347374,376241798
1347374,376241832
1347374,376241834
1347374,376241848
1347374,376241850
1347374,376241865
1347374,376241867
1347374,376241548
1347374,376241550
1347374,376241563
1347374,376241566
1347374,376241581
1347374,376241597
1347374,376241648
1347374,376241697
1347374,376241714
1347374,376241717
1347374,376241732
1347374,376241747
1347374,376241748
1347374,376241750
1347374,376241781
1347374,376241797
1347374,376241799
1347374,376241849
1347374,376241866
1347374,376241881
1347374,376242718
1347374,376241539
1347374,376241605
1347374,376241622
1347374,376241624
1347374,376241675
1347374,376241722
1347374,376241756
1347374,376241791
1347374,376241823
1347374,376241875
1347374,376241562
1347374,376241594
1347374,376241596
1347374,376241601
1347374,376241626
1347374,376241635
1347374,376241712
1347374,376241728
1347374,376241735
1347374,376241751
1347374,376241785
1347374,376241794
1347374,376241819
1347374,376241828
1347374,376241844
1347374,376241851
1347374,376241871
1347374,376241542
1347374,376241553
1347374,376241571
1347374,376241585
1347374,376241610
1347374,376241617
1347374,376241637
1347374,376241676
1347374,376241685
1347374,376241762
1347374,376241778
1347374,376241878
1347374,376241565
1347374,376241583
1347374,376241598
1347374,376241663
1347374,376241664
1347374,376241730
1347374,376241733
1347374,376241766
1347374,376241767
1347374,376241815
1347374,376241816
1347374,376241817
1347374,376241882
1347374,376241609
1347374,376241618
1347374,376241620
1347374,376241636
1347374,376241643
1347374,376241677
1347374,376241720
1347374,376241745
1347374,376241763
1347374,376241777
1347374,376241793
1347374,376241802
1347374,376241818
1347374,376241877
1347374,376241693
1347374,376241711
1347374,376241734
1347374,376241768
1347374,376241811
1347374,376241827
1347374,376241836
1347374,376241852
1347374,376241861
1347374,376241870
1347374,376241782
1347374,376241800
1347374,376241814
1347374,376241831
1347374,376241833
1347374,376241541
1347374,376241574
1347374,376241606
1347374,376241608
1347374,376241656
1347374,376241673
1347374,376241688
1347374,376241689
1347374,376241708
1347374,376241724
1347374,376241772
1347374,376241775
1347374,376241792
1347374,376241809
1347374,376241839
1347374,376241840
1347374,376241857
1347374,376241872
1347370,376241539
1347370,376241605
1347370,376241622
1347370,376241624
1347370,376241675
1347370,376241722
1347370,376241756
1347370,376241791
1347370,376241548
1347370,376241550
1347370,376241563
1347370,376241566
1347370,376241581
1347370,376241597
1347370,376241648
1347370,376241697
1347370,376241714
1347370,376241717
1347370,376241732
1347370,376241747
1347370,376241748
1347370,376241750
1347370,376241781
1347370,376241797
1347370,376241799
1347370,376241849
1347370,376241866
1347370,376241881
1347370,376242718
1347370,376241544
1347370,376241560
1347370,376241567
1347370,376241569
1347370,376241603
1347370,376241619
1347370,376241653
1347370,376241660
1347370,376241662
1347370,376241678
1347370,376241703
1347370,376241556
1347370,376241557
1347370,376241659
1347370,376241670
1347370,376241679
1347370,376241686
1347370,376241729
1347370,376241738
1347370,376241743
1347370,376241779
1347370,376241788
1347370,376241813
1347370,376241820
1347370,376241829
1347370,376241845
1347370,376241854
1347370,376241863
1347370,376241540
1347370,376241555
1347370,376241572
1347370,376241589
1347370,376241590
1347370,376241638
1347370,376241642
1347370,376241657
1347370,376241690
1347370,376241705
1347370,376241723
1347370,376241740
1347370,376241741
1347370,376241758
1347370,376241789
1347370,376241808
1347370,376241822
1347370,376241856
1347370,376241858
1347370,376241859
1347370,376241618
1347370,376241620
1347370,376241636
1347370,376241643
1347370,376241677
1347370,376241720
1347370,376241745
1347370,376241763
1347370,376241777
1347370,376241793
1347370,376241802
1347370,376241818
1347370,376241877
1347370,376241579
1347370,376241586
1347370,376241645
1347370,376241654
1347370,376241684
1347370,376241693
1347370,376241711
1347370,376241734
1347370,376241768
1347370,376241811
1347370,376241827
1347370,376241836
1347370,376241852
1347370,376241861
1347370,376241870
1347370,376241561
1347370,376241602
1347370,376241604
1347370,376241627
1347370,376241661
1347370,376241695
1347370,376241702
1347370,376241709
1347370,376241713
1347370,376241543
1347370,376241545
1347370,376241570
1347370,376241568
1347370,376241577
1347370,376241593
1347370,376241595
1347370,376241587
1347370,376241592
1347370,376241621
1347370,376241644
1347370,376241696
1347370,376241701
1347370,376241719
1347370,376241746
1347370,376241760
1347370,376241771
1347370,376241776
1347370,376241803
1347370,376241846
1347370,376241855
1347370,376241880
1347370,376241558
1347370,376241573
1347370,376241575
1347370,376241588
1347370,376241591
1347370,376241623
1347370,376241625
1347370,376241639
1347370,376241640
1347370,376241641
1347370,376241655
1347370,376241658
1347370,376241672
1347370,376241692
1347370,376241706
1347370,376241707
1347370,376241725
1347370,376241755
1347370,376241757
1347370,376241759
1347370,376241773
1347370,376241774
1347370,376241790
1347370,376241805
1347370,376241806
1347370,376241807
1347370,376241841
1347370,376241823
1347370,376241875
1347370,376241542
1347370,376241553
1347370,376241571
1347370,376241585
1347370,376241610
1347370,376241617
1347370,376241637
1347370,376241676
1347370,376241685
1347370,376241762
1347370,376241778
1347370,376241878
1347370,376241541
1347370,376241574
1347370,376241606
1347370,376241608
1347370,376241656
1347370,376241673
1347370,376241688
1347370,376241689
1347370,376241708
1347370,376241724
1347370,376241772
1347370,376241775
1347370,376241792
1347370,376241809
1347370,376241839
1347370,376241840
1347370,376241857
1347370,376241872
1347370,376241710
1347370,376241726
1347370,376241744
1347370,376241753
1347370,376241787
1347370,376241796
1347370,376241801
1347370,376241810
1347370,376241826
1347370,376241830
1347370,376241835
1347370,376241837
1347370,376241860
1347370,376241862
1347370,376241869
1347370,376241547
1347370,376241599
1347370,376241600
1347370,376241631
1347370,376241682
1347370,376241698
1347370,376241699
1347370,376241700
1347370,376241715
1347370,376241749
1347370,376241847
1347370,376241864
1347370,376241565
1347370,376241583
1347370,376241598
1347370,376241663
1347370,376241664
1347370,376241730
1347370,376241733
1347370,376241766
1347370,376241767
1347370,376241815
1347370,376241816
1347370,376241609
1347370,376241552
1347370,376241554
1347370,376241559
1347370,376241584
1347370,376241611
1347370,376241629
1347370,376241634
1347370,376241652
1347370,376241668
1347370,376241704
1347370,376241727
1347370,376241736
1347370,376241754
1347370,376241770
1347370,376241843
1347370,376241868
1347370,376241879
1347370,376241551
1347370,376241576
1347370,376241578
1347370,376241612
1347370,376241628
1347370,376241646
1347370,376241651
1347370,376241669
1347370,376241671
1347370,376241687
1347370,376241694
1347370,376241721
1347370,376241737
1347370,376241769
1347370,376241812
1347370,376241821
1347370,376241853
1347370,376241718
1347370,376241752
1347370,376241761
1347370,376241786
1347370,376241795
1347370,376241804
1347370,376241838
1347370,376241562
1347370,376241594
1347370,376241596
1347370,376241601
1347370,376241626
1347370,376241635
1347370,376241712
1347370,376241728
1347370,376241735
1347370,376241751
1347370,376241785
1347370,376241794
1347370,376241819
1347370,376241828
1347370,376241844
1347370,376241851
1347370,376241871
1347370,376241613
1347370,376241614
1347370,376241615
1347370,376241616
1347370,376241647
1347370,376241649
1347370,376241650
1347370,376241665
1347370,376241683
1347370,376241765
1347370,376241783
1347370,376241784
1347370,376241798
1347370,376241832
1347370,376241834
1347370,376241848
1347370,376241850
1347370,376241865
1347370,376241867
1347370,144206445
1347370,363679772
1347370,376241546
1347370,376241549
1347370,376241564
1347370,376241580
1347370,376241582
1347370,376241630
1347370,376241632
1347370,376241633
1347370,376241666
1347370,376241667
1347370,376241680
1347370,376241681
1347370,376241716
1347370,376241731
1347370,376241764
1347370,376241780
1347370,376241782
1347370,376241800
1347370,376241814
1347370,376241831
1347370,376241833
1347370,376241817
1347370,376241882
1347370,376241607
1347370,376241674
1347370,376241691
1347370,376241739
1347370,376241742
1347370,376241824
1347370,376241825
1347370,376241842
1347370,376241873
1347370,376241874
1347370,376241876
1347387,376241556
1347387,376241557
1347387,376241607
1347387,376241674
1347387,376241691
1347387,376241739
1347387,376241742
1347387,376241824
1347387,376241825
1347387,376241842
1347387,376241873
1347387,376241874
1347387,376241876
1347387,376241565
1347387,376241583
1347387,376241598
1347387,376241663
1347387,376241664
1347387,376241730
1347387,376241733
1347387,376241766
1347387,376241767
1347387,376241815
1347387,376241816
1347387,376241817
1347387,376241882
1347387,144206445
1347387,363679772
1347387,376241546
1347387,376241549
1347387,376241564
1347387,376241580
1347387,376241582
1347387,376241630
1347387,376241632
1347387,376241633
1347387,376241666
1347387,376241667
1347387,376241680
1347387,376241681
1347387,376241716
1347387,376241731
1347387,376241764
1347387,376241780
1347387,376241782
1347387,376241800
1347387,376241814
1347387,376241831
1347387,376241833
1347387,376241613
1347387,376241614
1347387,376241615
1347387,376241616
1347387,376241647
1347387,376241649
1347387,376241650
1347387,376241665
1347387,376241683
1347387,376241765
1347387,376241783
1347387,376241784
1347387,376241798
1347387,376241832
1347387,376241834
1347387,376241848
1347387,376241850
1347387,376241865
1347387,376241867
1347387,376241562
1347387,376241594
1347387,376241596
1347387,376241601
1347387,376241626
1347387,376241635
1347387,376241712
1347387,376241728
1347387,376241735
1347387,376241751
1347387,376241785
1347387,376241794
1347387,376241819
1347387,376241828
1347387,376241844
1347387,376241851
1347387,376241871
1347387,376241561
1347387,376241602
1347387,376241604
1347387,376241627
1347387,376241661
1347387,376241695
1347387,376241702
1347387,376241709
1347387,376241713
1347387,376241718
1347387,376241752
1347387,376241761
1347387,376241786
1347387,376241795
1347387,376241804
1347387,376241838
1347387,376241551
1347387,376241576
1347387,376241578
1347387,376241612
1347387,376241628
1347387,376241646
1347387,376241651
1347387,376241669
1347387,376241671
1347387,376241687
1347387,376241694
1347387,376241721
1347387,376241737
1347387,376241769
1347387,376241812
1347387,376241821
1347387,376241853
1347387,376241715
1347387,376241749
1347387,376241847
1347387,376241864
1347387,376241552
1347387,376241554
1347387,376241559
1347387,376241584
1347387,376241611
1347387,376241629
1347387,376241634
1347387,376241652
1347387,376241668
1347387,376241704
1347387,376241727
1347387,376241736
1347387,376241754
1347387,376241770
1347387,376241843
1347387,376241868
1347387,376241879
1347387,376241547
1347387,376241599
1347387,376241600
1347387,376241631
1347387,376241682
1347387,376241698
1347387,376241699
1347387,376241700
1347387,376241544
1347387,376241560
1347387,376241567
1347387,376241569
1347387,376241603
1347387,376241619
1347387,376241653
1347387,376241660
1347387,376241662
1347387,376241678
1347387,376241703
1347387,376241710
1347387,376241726
1347387,376241744
1347387,376241753
1347387,376241787
1347387,376241796
1347387,376241801
1347387,376241810
1347387,376241826
1347387,376241830
1347387,376241835
1347387,376241837
1347387,376241860
1347387,376241862
1347387,376241869
1347387,376241541
1347387,376241574
1347387,376241606
1347387,376241608
1347387,376241656
1347387,376241673
1347387,376241688
1347387,376241689
1347387,376241708
1347387,376241724
1347387,376241772
1347387,376241775
1347387,376241792
1347387,376241809
1347387,376241839
1347387,376241840
1347387,376241857
1347387,376241872
1347387,376241542
1347387,376241553
1347387,376241571
1347387,376241585
1347387,376241610
1347387,376241617
1347387,376241637
1347387,376241676
1347387,376241685
1347387,376241762
1347387,376241778
1347387,376241878
1347387,376241539
1347387,376241605
1347387,376241622
1347387,376241624
1347387,376241675
1347387,376241722
1347387,376241756
1347387,376241791
1347387,376241823
1347387,376241875
1347387,376241558
1347387,376241573
1347387,376241575
1347387,376241588
1347387,376241591
1347387,376241623
1347387,376241625
1347387,376241639
1347387,376241640
1347387,376241641
1347387,376241655
1347387,376241658
1347387,376241672
1347387,376241692
1347387,376241706
1347387,376241707
1347387,376241725
1347387,376241755
1347387,376241757
1347387,376241759
1347387,376241773
1347387,376241774
1347387,376241790
1347387,376241805
1347387,376241806
1347387,376241807
1347387,376241841
1347387,376241587
1347387,376241592
1347387,376241621
1347387,376241644
1347387,376241696
1347387,376241701
1347387,376241719
1347387,376241746
1347387,376241760
1347387,376241771
1347387,376241776
1347387,376241803
1347387,376241846
1347387,376241855
1347387,376241880
1347387,376241543
1347387,376241545
1347387,376241570
1347387,376241579
1347387,376241586
1347387,376241645
1347387,376241654
1347387,376241684
1347387,376241693
1347387,376241711
1347387,376241734
1347387,376241768
1347387,376241811
1347387,376241827
1347387,376241836
1347387,376241852
1347387,376241861
1347387,376241870
1347387,376241609
1347387,376241618
1347387,376241620
1347387,376241636
1347387,376241643
1347387,376241677
1347387,376241720
1347387,376241745
1347387,376241763
1347387,376241777
1347387,376241793
1347387,376241802
1347387,376241818
1347387,376241877
1347387,376241540
1347387,376241555
1347387,376241572
1347387,376241589
1347387,376241590
1347387,376241638
1347387,376241642
1347387,376241657
1347387,376241690
1347387,376241705
1347387,376241723
1347387,376241740
1347387,376241741
1347387,376241758
1347387,376241789
1347387,376241808
1347387,376241822
1347387,376241856
1347387,376241858
1347387,376241859
1347387,376241568
1347387,376241577
1347387,376241593
1347387,376241595
1347387,376241659
1347387,376241670
1347387,376241679
1347387,376241686
1347387,376241729
1347387,376241738
1347387,376241743
1347387,376241779
1347387,376241788
1347387,376241813
1347387,376241820
1347387,376241829
1347387,376241845
1347387,376241854
1347387,376241863
1347387,376241548
1347387,376241550
1347387,376241563
1347387,376241566
1347387,376241581
1347387,376241597
1347387,376241648
1347387,376241697
1347387,376241714
1347387,376241717
1347387,376241732
1347387,376241747
1347387,376241748
1347387,376241750
1347387,376241781
1347387,376241797
1347387,376241799
1347387,376241849
1347387,376241866
1347387,376241881
1347387,376242718
1347402,376241544
1347402,376241560
1347402,376241567
1347402,376241569
1347402,376241603
1347402,376241619
1347402,376241653
1347402,376241660
1347402,376241662
1347402,376241678
1347402,376241703
1347402,376241710
1347402,376241726
1347402,376241744
1347402,376241753
1347402,376241787
1347402,376241796
1347402,376241801
1347402,376241810
1347402,376241826
1347402,376241830
1347402,376241835
1347402,376241837
1347402,376241860
1347402,376241862
1347402,376241869
1347402,376241543
1347402,376241545
1347402,376241570
1347402,376241579
1347402,376241586
1347402,376241645
1347402,376241654
1347402,376241684
1347402,376241693
1347402,376241711
1347402,376241734
1347402,376241768
1347402,376241811
1347402,376241827
1347402,376241836
1347402,376241852
1347402,376241861
1347402,376241870
1347402,376241562
1347402,376241594
1347402,376241596
1347402,376241601
1347402,376241626
1347402,376241635
1347402,376241712
1347402,376241728
1347402,376241735
1347402,376241751
1347402,376241785
1347402,376241794
1347402,376241819
1347402,376241828
1347402,376241844
1347402,376241851
1347402,376241871
1347402,376241595
1347402,376241659
1347402,376241670
1347402,376241679
1347402,376241686
1347402,376241729
1347402,376241738
1347402,376241743
1347402,376241779
1347402,376241788
1347402,376241813
1347402,376241820
1347402,376241829
1347402,376241845
1347402,376241854
1347402,376241863
1347402,376241551
1347402,376241576
1347402,376241578
1347402,376241612
1347402,376241628
1347402,376241646
1347402,376241651
1347402,376241669
1347402,376241671
1347402,376241687
1347402,376241694
1347402,376241721
1347402,376241737
1347402,376241769
1347402,376241812
1347402,376241821
1347402,376241853
1347402,376241547
1347402,376241599
1347402,376241600
1347402,376241631
1347402,376241682
1347402,376241698
1347402,376241699
1347402,376241700
1347402,376241715
1347402,376241749
1347402,376241847
1347402,376241864
1347402,376241558
1347402,376241573
1347402,376241575
1347402,376241588
1347402,376241591
1347402,376241623
1347402,376241625
1347402,376241639
1347402,376241640
1347402,376241641
1347402,376241655
1347402,376241658
1347402,376241672
1347402,376241692
1347402,376241706
1347402,376241707
1347402,376241725
1347402,376241755
1347402,376241757
1347402,376241759
1347402,376241773
1347402,376241774
1347402,376241790
1347402,376241805
1347402,376241806
1347402,376241807
1347402,376241841
1347402,376241636
1347402,376241643
1347402,376241677
1347402,376241720
1347402,376241745
1347402,376241763
1347402,376241777
1347402,376241793
1347402,376241802
1347402,376241818
1347402,376241877
1347402,376241552
1347402,376241554
1347402,376241559
1347402,376241584
1347402,376241611
1347402,376241629
1347402,376241634
1347402,376241652
1347402,376241668
1347402,376241704
1347402,376241727
1347402,376241736
1347402,376241754
1347402,376241770
1347402,376241843
1347402,376241868
1347402,376241879
1347402,376241882
1347402,376241565
1347402,376241583
1347402,376241598
1347402,376241663
1347402,376241664
1347402,376241730
1347402,376241733
1347402,376241766
1347402,376241767
1347402,376241815
1347402,376241816
1347402,376241817
1347402,376241673
1347402,376241688
1347402,376241689
1347402,376241708
1347402,376241724
1347402,376241772
1347402,376241775
1347402,376241792
1347402,376241809
1347402,376241839
1347402,376241840
1347402,376241857
1347402,376241872
1347402,376241548
1347402,376241550
1347402,376241563
1347402,376241566
1347402,376241581
1347402,376241597
1347402,376241648
1347402,376241697
1347402,376241714
1347402,376241717
1347402,376241732
1347402,376241747
1347402,376241748
1347402,376241750
1347402,376241781
1347402,376241797
1347402,376241799
1347402,376241849
1347402,376241866
1347402,376241881
1347402,376242718
1347402,376241539
1347402,376241605
1347402,376241622
1347402,376241624
1347402,376241675
1347402,376241722
1347402,376241756
1347402,376241791
1347402,376241823
1347402,376241875
1347402,376241568
1347402,376241577
1347402,376241593
1347402,376241540
1347402,376241555
1347402,376241572
1347402,376241589
1347402,376241590
1347402,376241638
1347402,376241642
1347402,376241657
1347402,376241690
1347402,376241705
1347402,376241723
1347402,376241740
1347402,376241741
1347402,376241758
1347402,376241789
1347402,376241808
1347402,376241822
1347402,376241856
1347402,376241858
1347402,376241859
1347402,376241542
1347402,376241553
1347402,376241571
1347402,376241585
1347402,376241610
1347402,376241617
1347402,376241637
1347402,376241676
1347402,376241685
1347402,376241762
1347402,376241778
1347402,376241878
1347402,144206445
1347402,363679772
1347402,376241546
1347402,376241549
1347402,376241564
1347402,376241580
1347402,376241582
1347402,376241630
1347402,376241632
1347402,376241633
1347402,376241666
1347402,376241667
1347402,376241680
1347402,376241681
1347402,376241716
1347402,376241731
1347402,376241764
1347402,376241780
1347402,376241782
1347402,376241800
1347402,376241814
1347402,376241831
1347402,376241833
1347402,376241587
1347402,376241592
1347402,376241621
1347402,376241644
1347402,376241696
1347402,376241701
1347402,376241719
1347402,376241746
1347402,376241760
1347402,376241771
1347402,376241776
1347402,376241803
1347402,376241846
1347402,376241855
1347402,376241880
1347402,376241556
1347402,376241557
1347402,376241607
1347402,376241674
1347402,376241691
1347402,376241739
1347402,376241742
1347402,376241824
1347402,376241825
1347402,376241842
1347402,376241873
1347402,376241874
1347402,376241876
1347402,376241561
1347402,376241602
1347402,376241604
1347402,376241627
1347402,376241661
1347402,376241695
1347402,376241702
1347402,376241709
1347402,376241713
1347402,376241718
1347402,376241752
1347402,376241761
1347402,376241786
1347402,376241795
1347402,376241804
1347402,376241838
1347402,376241609
1347402,376241618
1347402,376241620
1347402,376241613
1347402,376241614
1347402,376241615
1347402,376241616
1347402,376241647
1347402,376241649
1347402,376241650
1347402,376241665
1347402,376241683
1347402,376241765
1347402,376241783
1347402,376241784
1347402,376241798
1347402,376241832
1347402,376241834
1347402,376241848
1347402,376241850
1347402,376241865
1347402,376241867
1347402,376241541
1347402,376241574
1347402,376241606
1347402,376241608
1347402,376241656
1347347,376241539
1347347,376241605
1347347,376241622
1347347,376241624
1347347,376241675
1347347,376241722
1347347,376241756
1347347,376241791
1347347,376241823
1347347,376241875
1347347,376241547
1347347,376241599
1347347,376241600
1347347,376241631
1347347,376241682
1347347,376241698
1347347,376241699
1347347,376241700
1347347,376241715
1347347,376241749
1347347,376241847
1347347,376241864
1347347,376241552
1347347,376241554
1347347,376241559
1347347,376241584
1347347,376241611
1347347,376241629
1347347,376241634
1347392,376241834
1347392,376241848
1347392,376241850
1347392,376241865
1347392,376241867
1347392,376241541
1347392,376241574
1347392,376241606
1347392,376241608
1347392,376241656
1347392,376241673
1347392,376241688
1347392,376241689
1347392,376241708
1347392,376241724
1347392,376241772
1347392,376241775
1347392,376241792
1347392,376241809
1347392,376241839
1347392,376241840
1347392,376241857
1347392,376241872
1347391,376241830
1347391,376241835
1347391,376241837
1347391,376241860
1347391,376241862
1347391,376241869
1347391,376241791
1347391,376241823
1347391,376241875
1347347,376241652
1347347,376241668
1347347,376241704
1347347,376241727
1347347,376241736
1347347,376241754
1347347,376241770
1347347,376241843
1347347,376241868
1347347,376241879
1347347,376241540
1347347,376241555
1347347,376241572
1347347,376241589
1347347,376241590
1347347,376241638
1347347,376241642
1347347,376241657
1347347,376241690
1347347,376241705
1347347,376241723
1347347,376241740
1347347,376241741
1347347,376241758
1347347,376241789
1347347,376241808
1347347,376241822
1347347,376241856
1347347,376241858
1347347,376241859
1347347,376241568
1347347,376241577
1347347,376241593
1347347,376241595
1347347,376241659
1347347,376241670
1347347,376241679
1347347,376241686
1347347,376241729
1347347,376241738
1347347,376241743
1347347,376241779
1347347,376241788
1347347,376241813
1347347,376241820
1347347,376241829
1347347,376241845
1347347,376241854
1347347,376241863
1347347,376241543
1347347,376241545
1347347,376241570
1347347,376241579
1347347,376241586
1347347,376241645
1347347,376241654
1347347,376241684
1347347,376241693
1347347,376241711
1347347,376241734
1347347,376241768
1347347,376241811
1347347,376241827
1347347,376241836
1347347,376241852
1347347,376241861
1347347,376241870
1347347,376241674
1347347,376241691
1347347,376241739
1347347,376241742
1347347,376241824
1347347,376241825
1347347,376241842
1347347,376241873
1347347,376241874
1347347,376241876
1347347,376241565
1347347,376241583
1347347,376241598
1347347,376241663
1347347,376241664
1347347,376241730
1347347,376241733
1347347,376241766
1347347,376241767
1347347,376241815
1347347,376241816
1347347,376241817
1347347,376241882
1347347,376241542
1347347,376241553
1347347,376241571
1347347,376241585
1347347,376241610
1347347,376241617
1347347,376241637
1347347,376241676
1347347,376241685
1347347,376241762
1347347,376241778
1347347,376241878
1347347,144206445
1347347,363679772
1347347,376241546
1347347,376241549
1347347,376241564
1347347,376241580
1347347,376241582
1347347,376241630
1347347,376241632
1347347,376241633
1347347,376241666
1347347,376241667
1347347,376241680
1347347,376241681
1347347,376241716
1347347,376241731
1347347,376241764
1347347,376241780
1347347,376241782
1347347,376241800
1347347,376241814
1347347,376241831
1347347,376241833
1347347,376241712
1347347,376241728
1347347,376241735
1347347,376241751
1347347,376241785
1347347,376241794
1347347,376241819
1347347,376241828
1347347,376241844
1347347,376241851
1347347,376241871
1347347,376241587
1347347,376241592
1347347,376241621
1347347,376241644
1347347,376241696
1347347,376241701
1347347,376241719
1347347,376241746
1347347,376241760
1347347,376241771
1347347,376241776
1347347,376241803
1347347,376241846
1347347,376241855
1347347,376241880
1347347,376241544
1347347,376241560
1347347,376241567
1347347,376241569
1347347,376241603
1347347,376241619
1347347,376241653
1347347,376241660
1347347,376241662
1347347,376241678
1347347,376241703
1347347,376241710
1347347,376241726
1347347,376241744
1347347,376241753
1347347,376241787
1347347,376241796
1347347,376241801
1347347,376241810
1347347,376241826
1347347,376241830
1347347,376241835
1347347,376241837
1347347,376241860
1347347,376241862
1347347,376241869
1347347,376241558
1347347,376241573
1347347,376241575
1347347,376241588
1347347,376241591
1347347,376241623
1347347,376241625
1347347,376241639
1347347,376241640
1347347,376241641
1347347,376241655
1347347,376241658
1347347,376241672
1347347,376241692
1347347,376241706
1347347,376241707
1347347,376241725
1347347,376241755
1347347,376241757
1347347,376241759
1347347,376241773
1347347,376241774
1347347,376241790
1347347,376241805
1347347,376241806
1347347,376241807
1347347,376241841
1347347,376241613
1347347,376241614
1347347,376241615
1347347,376241616
1347347,376241647
1347347,376241649
1347347,376241650
1347347,376241665
1347347,376241683
1347347,376241765
1347347,376241783
1347347,376241784
1347347,376241798
1347347,376241832
1347347,376241834
1347347,376241848
1347347,376241850
1347347,376241865
1347347,376241867
1347347,376241561
1347347,376241602
1347347,376241604
1347347,376241627
1347347,376241661
1347347,376241695
1347347,376241702
1347347,376241709
1347347,376241713
1347347,376241718
1347347,376241752
1347347,376241761
1347347,376241786
1347347,376241795
1347347,376241804
1347347,376241838
1347347,376241541
1347347,376241574
1347347,376241606
1347347,376241608
1347347,376241656
1347347,376241673
1347347,376241688
1347347,376241689
1347347,376241708
1347347,376241724
1347347,376241772
1347347,376241775
1347347,376241792
1347347,376241809
1347347,376241839
1347347,376241840
1347347,376241857
1347347,376241872
1347347,376241609
1347347,376241618
1347347,376241620
1347347,376241636
1347347,376241643
1347347,376241677
1347347,376241720
1347347,376241745
1347347,376241763
1347347,376241777
1347347,376241793
1347347,376241802
1347347,376241818
1347347,376241877
1347347,376241548
1347347,376241550
1347347,376241563
1347347,376241566
1347347,376241581
1347347,376241597
1347347,376241648
1347347,376241697
1347347,376241714
1347347,376241717
1347347,376241732
1347347,376241747
1347347,376241748
1347347,376241750
1347347,376241781
1347347,376241797
1347347,376241799
1347347,376241849
1347347,376241866
1347347,376241881
1347347,376242718
1347347,376241551
1347347,376241576
1347347,376241578
1347347,376241612
1347347,376241628
1347347,376241646
1347347,376241651
1347347,376241669
1347347,376241671
1347347,376241687
1347347,376241694
1347347,376241721
1347347,376241737
1347347,376241769
1347347,376241812
1347347,376241821
1347347,376241853
1347347,376241556
1347347,376241557
1347347,376241607
1347347,376241562
1347347,376241594
1347347,376241596
1347347,376241601
1347347,376241626
1347347,376241635
1347361,376241551
1347361,376241548
1347361,376241550
1347361,376241563
1347361,376241566
1347361,376241581
1347361,376241597
1347361,376241648
1347361,376241697
1347361,376241714
1347361,376241717
1347361,376241732
1347361,376241747
1347361,376241748
1347361,376241750
1347361,376241781
1347361,376241797
1347361,376241799
1347361,376241849
1347361,376241866
1347361,376241881
1347361,376242718
1347361,376241609
1347361,376241618
1347361,376241620
1347361,376241636
1347361,376241643
1347361,376241677
1347361,376241720
1347361,376241745
1347361,376241763
1347361,376241777
1347361,376241793
1347361,376241802
1347361,376241818
1347361,376241877
1347361,376241541
1347361,376241574
1347361,376241606
1347361,376241608
1347361,376241656
1347361,376241673
1347361,376241688
1347361,376241689
1347361,376241708
1347361,376241724
1347361,376241772
1347361,376241775
1347361,376241792
1347361,376241809
1347361,376241839
1347361,376241840
1347361,376241857
1347361,376241872
1347361,376241561
1347361,376241602
1347361,376241604
1347361,376241627
1347361,376241661
1347361,376241695
1347361,376241702
1347361,376241709
1347361,376241713
1347361,376241718
1347361,376241752
1347361,376241613
1347361,376241614
1347361,376241615
1347361,376241616
1347361,376241647
1347361,376241649
1347361,376241650
1347361,376241665
1347361,376241683
1347361,376241765
1347361,376241783
1347361,376241784
1347361,376241798
1347361,376241832
1347361,376241834
1347361,376241848
1347361,376241850
1347361,376241865
1347361,376241867
1347361,376241558
1347361,376241573
1347361,376241575
1347361,376241588
1347361,376241591
1347361,376241623
1347361,376241625
1347361,376241639
1347361,376241640
1347361,376241641
1347361,376241655
1347361,376241658
1347361,376241672
1347361,376241692
1347361,376241706
1347361,376241707
1347361,376241725
1347361,376241755
1347361,376241757
1347361,376241759
1347361,376241773
1347361,376241774
1347361,376241790
1347361,376241805
1347361,376241806
1347361,376241807
1347361,376241841
1347361,376241544
1347361,376241560
1347361,376241567
1347361,376241569
1347361,376241603
1347361,376241619
1347361,376241653
1347361,376241660
1347361,376241662
1347361,376241678
1347361,376241703
1347361,376241710
